file_id,c000,c001,c002,c003,c004,c005,c006,c007,c008,c009,c010,c011,c012,c013,c014,c015,c016,c017,c018,c019,c020,c021,c022,c023,c024,c025,c026,c027,c028,c029,c030,c031,c032,c033,c034,c035,c036,c037,c038,c039,c040,c041,c042,c043,c044,c045,c046,c047,c048,c049,c050,c051,c052,c053,c054,c055,c056,c057,c058,c059,c060,c061,c062,c063,c064,c065,c066,c067,c068,c069,c070,c071,c072,c073,c074,c075,c076,c077,c078,c079,c080,c081,c082,c083,c084,c085,c086,c087,c088,c089,c090,c091,c092,c093,c094,c095,c096,c097,c098,c099,c100,c101,c102,c103,c104,c105,c106,c107,c108,c109,c110,c111,c112,c113,c114,c115,c116,c117,c118,c119,c120,c121,c122,c123,c124,c125,c126,c127
1428,0.010254,0.005534,0.003011,0.005941,0.015951,0.006266,0.005534,0.012695,0.003255,0.009847,0.012126,0.009928,0.002360,0.007243,0.004313,0.007324,0.007894,0.012777,0.011068,0.007406,0.006185,0.009847,0.007894,0.003337,0.000000,0.009115,0.006185,0.017253,0.002116,0.016439,0.019368,0.006266,0.004069,0.009115,0.002930,0.011556,0.006836,0.002441,0.002767,0.009196,0.003906,0.005208,0.010905,0.016439,0.006917,0.004639,0.007406,0.006755,0.007243,0.004313,0.015299,0.004964,0.015869,0.012288,0.006673,0.004069,0.010579,0.008708,0.018473,0.012451,0.016032,0.007894,0.003825,0.003499,0.015788,0.007812,0.016927,0.020915,0.006185,0.003988,0.011882,0.002848,0.004232,0.001709,0.013916,0.001465,0.012858,0.004639,0.015055,0.002686,0.008219,0.005697,0.000488,0.010254,0.006104,0.009928,0.007161,0.004883,0.003011,0.009684,0.008870,0.003418,0.004150,0.011068,0.004476,0.001709,0.005371,0.002279,0.004557,0.013835,0.009928,0.013997,0.001221,0.006836,0.000407,0.003743,0.003174,0.009521,0.004883,0.002116,0.010254,0.007406,0.003825,0.011556,0.012695,0.008138,0.000326,0.013590,0.006022,0.012126,0.006999,0.016032,0.002279,0.007894,0.005697,0.012533,0.002035,0.008708
1429,0.010498,0.005290,0.003092,0.006266,0.016113,0.005941,0.005046,0.012695,0.003743,0.009440,0.010824,0.010010,0.002116,0.006022,0.004313,0.006673,0.008057,0.012533,0.010661,0.007161,0.005452,0.009847,0.007243,0.003499,0.000000,0.009115,0.005615,0.017253,0.002116,0.016357,0.017904,0.006510,0.003988,0.009440,0.003011,0.011475,0.007080,0.002523,0.002848,0.008057,0.004639,0.005778,0.010905,0.018066,0.007161,0.005534,0.007406,0.006836,0.008464,0.004232,0.015137,0.004557,0.015788,0.011882,0.007650,0.003743,0.010742,0.010498,0.019206,0.012451,0.015544,0.008545,0.003825,0.003581,0.015869,0.007975,0.016927,0.020671,0.007080,0.004964,0.011230,0.003011,0.003988,0.001302,0.013916,0.001139,0.013265,0.004720,0.014567,0.002523,0.008219,0.005778,0.000570,0.010661,0.006510,0.010173,0.006185,0.004801,0.002930,0.009440,0.008708,0.004801,0.004395,0.010742,0.005127,0.001302,0.004964,0.002360,0.004150,0.013428,0.010173,0.013672,0.001383,0.006348,0.000488,0.003662,0.003174,0.009847,0.004883,0.002035,0.009033,0.008952,0.003825,0.010661,0.012695,0.006755,0.000244,0.014648,0.005859,0.012370,0.007080,0.016276,0.001872,0.007731,0.005859,0.012858,0.002441,0.008789
1430,0.010335,0.005127,0.002930,0.006673,0.016846,0.007406,0.005452,0.011963,0.003743,0.008138,0.011963,0.010742,0.002116,0.005697,0.004313,0.006348,0.007975,0.012370,0.010417,0.007406,0.006104,0.009847,0.007975,0.004639,0.000000,0.009115,0.003906,0.017253,0.002116,0.015788,0.018636,0.005615,0.004069,0.009766,0.003174,0.011312,0.006673,0.002197,0.002930,0.009196,0.005778,0.005778,0.011393,0.018473,0.007161,0.004476,0.007243,0.006510,0.006592,0.004313,0.015299,0.004883,0.014323,0.012858,0.008219,0.003825,0.010661,0.010091,0.017334,0.011637,0.017008,0.008382,0.004069,0.003581,0.015544,0.007812,0.017008,0.022298,0.006185,0.004476,0.011475,0.003092,0.004150,0.000977,0.014160,0.000895,0.012858,0.004883,0.013428,0.002604,0.008219,0.005778,0.000488,0.010905,0.005859,0.009684,0.006185,0.004883,0.003418,0.009603,0.008219,0.004313,0.004395,0.010905,0.006429,0.001546,0.005127,0.002523,0.003988,0.016357,0.010661,0.013753,0.000895,0.006917,0.000651,0.003255,0.003255,0.009440,0.004801,0.002116,0.008789,0.009196,0.003499,0.010986,0.012614,0.007324,0.000244,0.012777,0.005859,0.011719,0.006673,0.015951,0.002523,0.007731,0.005697,0.013021,0.002279,0.008545
1431,0.010417,0.006673,0.003011,0.006673,0.016113,0.007324,0.005290,0.010661,0.004069,0.009115,0.012288,0.010254,0.001709,0.007731,0.004232,0.006755,0.007975,0.012451,0.011230,0.006510,0.005941,0.009847,0.008464,0.004964,0.000000,0.008952,0.003743,0.017253,0.002116,0.014079,0.018555,0.006266,0.004150,0.011068,0.003255,0.011556,0.006348,0.002116,0.002930,0.008057,0.007650,0.005778,0.010742,0.021077,0.007161,0.004964,0.007975,0.006592,0.007487,0.004313,0.015299,0.005290,0.014974,0.013265,0.006755,0.004069,0.010661,0.009684,0.016195,0.012126,0.015869,0.008301,0.004557,0.003581,0.014811,0.008219,0.017008,0.023356,0.006510,0.004801,0.011882,0.003255,0.004150,0.000895,0.014242,0.001302,0.012533,0.004720,0.012614,0.002767,0.008219,0.006185,0.000407,0.011230,0.005127,0.010173,0.005778,0.004557,0.003662,0.009521,0.008626,0.003418,0.004395,0.010905,0.007324,0.001953,0.005208,0.003011,0.004395,0.015218,0.011393,0.011963,0.000977,0.006510,0.000814,0.002604,0.003092,0.008952,0.004395,0.002116,0.008301,0.008219,0.003825,0.010661,0.011312,0.007243,0.000163,0.012044,0.005859,0.011963,0.006348,0.014160,0.002441,0.007731,0.005534,0.013021,0.002523,0.008952
1432,0.010254,0.006348,0.003011,0.007080,0.018066,0.006510,0.005371,0.011393,0.003906,0.009440,0.011637,0.011149,0.001465,0.007894,0.004395,0.006999,0.008138,0.012370,0.011882,0.007161,0.005615,0.009847,0.008870,0.004639,0.000000,0.009033,0.003743,0.017253,0.002116,0.014404,0.018311,0.006999,0.003988,0.010010,0.003011,0.011637,0.005778,0.002035,0.003011,0.008708,0.007812,0.006185,0.010661,0.020182,0.007406,0.005534,0.007568,0.006836,0.006185,0.004313,0.015462,0.004964,0.015218,0.012695,0.006510,0.003906,0.010742,0.009359,0.016276,0.010742,0.016276,0.008138,0.004232,0.003581,0.014160,0.008708,0.017008,0.021891,0.005697,0.005208,0.012695,0.003337,0.004150,0.000488,0.014160,0.001383,0.012777,0.004801,0.012939,0.003092,0.008219,0.006022,0.000081,0.010824,0.005452,0.009196,0.004964,0.004476,0.004883,0.009521,0.008219,0.003174,0.004476,0.010824,0.007975,0.001953,0.005208,0.002767,0.004476,0.015381,0.011312,0.012044,0.000732,0.006755,0.000977,0.002604,0.003174,0.008870,0.005452,0.002035,0.008626,0.007243,0.003988,0.011149,0.012451,0.007568,0.000244,0.011882,0.005778,0.012533,0.006266,0.012939,0.002523,0.007812,0.005452,0.012858,0.002848,0.009033
1433,0.010173,0.006673,0.003011,0.007894,0.017497,0.007487,0.004883,0.011963,0.004069,0.008464,0.011637,0.013021,0.001709,0.006348,0.004313,0.007080,0.008301,0.012695,0.012126,0.007243,0.005534,0.009847,0.010335,0.004801,0.000000,0.008952,0.004395,0.017253,0.002116,0.013835,0.018229,0.008057,0.004150,0.010986,0.003011,0.011719,0.006592,0.002197,0.002360,0.009033,0.007406,0.005778,0.009928,0.018880,0.007080,0.006510,0.007812,0.007161,0.006348,0.004313,0.015299,0.004720,0.015544,0.011963,0.006104,0.003743,0.010742,0.008952,0.016276,0.010579,0.015706,0.008138,0.003906,0.003825,0.013997,0.008219,0.017008,0.021810,0.005615,0.004801,0.013021,0.003581,0.003988,0.000570,0.014242,0.001709,0.011963,0.004639,0.012126,0.003011,0.008219,0.005941,0.000000,0.011149,0.005127,0.009033,0.004639,0.004720,0.005290,0.009277,0.008545,0.004232,0.004476,0.010986,0.007080,0.001953,0.005046,0.002930,0.004395,0.013916,0.011556,0.012126,0.000244,0.006836,0.000732,0.002441,0.003337,0.010091,0.005941,0.002035,0.008626,0.006673,0.003906,0.011475,0.012207,0.006755,0.000244,0.012288,0.005778,0.013102,0.005778,0.012695,0.002930,0.007812,0.005371,0.013346,0.002930,0.008789
1434,0.010254,0.006673,0.003011,0.007568,0.017822,0.007731,0.005941,0.012126,0.003581,0.008057,0.011475,0.014893,0.002035,0.006673,0.004313,0.006348,0.007975,0.012777,0.012858,0.006429,0.006348,0.009847,0.008789,0.006266,0.000000,0.009033,0.003743,0.017253,0.002116,0.013509,0.018880,0.007161,0.004069,0.011068,0.003011,0.011719,0.005290,0.001953,0.002523,0.008708,0.007568,0.005290,0.010254,0.014811,0.006510,0.007975,0.007650,0.007243,0.005452,0.004313,0.015055,0.005371,0.015951,0.012126,0.006185,0.003581,0.010824,0.010498,0.015381,0.010986,0.016357,0.007975,0.003825,0.003662,0.014893,0.008219,0.016846,0.021647,0.005371,0.004639,0.014648,0.003743,0.004232,0.000244,0.014160,0.001058,0.013021,0.004720,0.012044,0.003418,0.008219,0.005778,0.000000,0.010173,0.005534,0.008626,0.005208,0.004476,0.005534,0.009521,0.009115,0.003743,0.004313,0.010661,0.006592,0.002035,0.005208,0.002686,0.004232,0.014893,0.011556,0.010742,0.000000,0.007161,0.000814,0.001872,0.002767,0.010010,0.006022,0.002116,0.008789,0.006673,0.003906,0.010417,0.013021,0.007161,0.000081,0.012044,0.006104,0.014079,0.006266,0.013753,0.002279,0.007975,0.005290,0.013184,0.002930,0.008870
1435,0.010173,0.006673,0.003011,0.008057,0.017253,0.007568,0.005208,0.011719,0.002767,0.009033,0.012126,0.015218,0.001872,0.007568,0.004395,0.007406,0.008057,0.012858,0.013672,0.006104,0.007568,0.009847,0.010254,0.005208,0.000000,0.009033,0.004313,0.017253,0.002116,0.013509,0.016439,0.008219,0.004069,0.010091,0.002767,0.011637,0.004964,0.002035,0.002523,0.009196,0.007080,0.005290,0.010986,0.012044,0.006185,0.006592,0.007080,0.006755,0.007243,0.004313,0.015299,0.004964,0.017904,0.012858,0.006510,0.003825,0.010742,0.011312,0.015218,0.011149,0.017741,0.007975,0.004476,0.003743,0.015137,0.007894,0.016927,0.021810,0.005127,0.004720,0.014160,0.002604,0.004476,0.000488,0.014160,0.000977,0.013021,0.004720,0.011637,0.003418,0.008219,0.006022,0.000000,0.010498,0.005615,0.009277,0.004720,0.004720,0.005778,0.009603,0.008545,0.003092,0.004476,0.010579,0.005697,0.001628,0.005371,0.003011,0.004313,0.012939,0.010010,0.011230,0.000081,0.007324,0.000895,0.002035,0.002035,0.010254,0.006348,0.002035,0.008870,0.006836,0.003906,0.008464,0.011719,0.007324,0.000407,0.013184,0.005697,0.013590,0.006836,0.014323,0.002116,0.007894,0.005371,0.013428,0.004476,0.008870
1436,0.010173,0.006755,0.002930,0.007812,0.018066,0.008057,0.005534,0.011068,0.003418,0.009359,0.011800,0.016357,0.001872,0.006185,0.004313,0.006836,0.007975,0.012777,0.012695,0.005371,0.009359,0.009847,0.010010,0.005127,0.000000,0.009033,0.003337,0.017253,0.002116,0.014811,0.016846,0.007731,0.004150,0.010335,0.002767,0.011556,0.005778,0.002441,0.002523,0.009928,0.006510,0.005127,0.011230,0.011556,0.005697,0.006592,0.007406,0.006836,0.007975,0.004313,0.015137,0.004720,0.017497,0.012533,0.005778,0.003743,0.010742,0.011637,0.014811,0.010986,0.016276,0.008057,0.004476,0.003499,0.014648,0.008057,0.017008,0.020833,0.004313,0.004801,0.013997,0.004232,0.004150,0.000163,0.014160,0.001302,0.011393,0.004639,0.012370,0.003418,0.008219,0.005778,0.000000,0.010417,0.006104,0.009277,0.004964,0.004639,0.006836,0.009684,0.008219,0.003011,0.004557,0.010661,0.005046,0.001465,0.005208,0.003337,0.003337,0.013509,0.011882,0.011312,0.000081,0.006836,0.000651,0.002279,0.001872,0.009684,0.007568,0.002116,0.009277,0.006510,0.003825,0.009196,0.011963,0.007324,0.000570,0.013753,0.005859,0.013997,0.006592,0.014974,0.002116,0.007812,0.005290,0.012533,0.004069,0.008870
1437,0.010091,0.007324,0.003011,0.008464,0.018555,0.007731,0.005452,0.012451,0.003825,0.010254,0.011230,0.017171,0.001628,0.006266,0.004313,0.006510,0.008057,0.012858,0.011637,0.004720,0.008138,0.009847,0.009928,0.005127,0.000081,0.008870,0.002441,0.017253,0.002116,0.014811,0.017253,0.007975,0.004150,0.009521,0.002686,0.011312,0.006673,0.002686,0.002441,0.008870,0.005778,0.005046,0.010579,0.013428,0.005859,0.005941,0.006673,0.006999,0.009033,0.004313,0.015381,0.005046,0.017660,0.011719,0.006673,0.003581,0.010742,0.010579,0.014404,0.011312,0.014893,0.007894,0.004150,0.003581,0.013997,0.006999,0.016927,0.021729,0.005127,0.004639,0.015055,0.004801,0.004313,0.000244,0.014079,0.001058,0.011475,0.004639,0.012614,0.003418,0.008219,0.006185,0.000000,0.010010,0.005778,0.008952,0.005371,0.004883,0.008382,0.009440,0.007812,0.003581,0.004639,0.010742,0.005371,0.000895,0.005208,0.003499,0.003092,0.013021,0.010579,0.011475,0.000163,0.006429,0.000244,0.002604,0.001872,0.010742,0.008138,0.002116,0.008789,0.006429,0.004069,0.009359,0.013102,0.007243,0.000651,0.013509,0.005290,0.013428,0.007161,0.015462,0.001628,0.007894,0.005371,0.012044,0.004232,0.008789
1438,0.010254,0.008057,0.003011,0.007975,0.017904,0.007894,0.005208,0.012939,0.004069,0.009766,0.011475,0.015462,0.001221,0.006104,0.004476,0.006022,0.007975,0.012777,0.009928,0.005290,0.007406,0.009847,0.009359,0.005371,0.000081,0.008952,0.002197,0.017253,0.002116,0.014893,0.017741,0.006917,0.004232,0.010579,0.002523,0.010986,0.008219,0.002523,0.002686,0.010498,0.006348,0.005290,0.011149,0.013509,0.005778,0.005697,0.006510,0.006592,0.008219,0.004313,0.014893,0.004720,0.015788,0.012858,0.004720,0.003499,0.010742,0.008545,0.015299,0.010905,0.016113,0.008870,0.003906,0.003825,0.012939,0.007650,0.016927,0.023763,0.005452,0.003337,0.014323,0.005615,0.004395,0.000488,0.013916,0.000977,0.010824,0.004720,0.013672,0.003255,0.008219,0.006755,0.000000,0.009928,0.004720,0.007568,0.005615,0.004883,0.009847,0.009359,0.009033,0.003906,0.004639,0.010824,0.005290,0.001058,0.005371,0.003337,0.003174,0.013184,0.011963,0.011800,0.000570,0.006999,0.000407,0.003174,0.002035,0.010091,0.007568,0.002116,0.008301,0.006755,0.004232,0.010173,0.013509,0.006836,0.000488,0.013916,0.005452,0.012207,0.007568,0.015788,0.001546,0.007894,0.005290,0.011637,0.003662,0.008789
1439,0.010417,0.008219,0.002930,0.007243,0.019775,0.007324,0.005127,0.012288,0.003011,0.010498,0.011230,0.014404,0.001139,0.006510,0.004476,0.006185,0.007975,0.012614,0.010661,0.005127,0.006755,0.009847,0.009684,0.005859,0.000081,0.009033,0.003174,0.017253,0.002116,0.014893,0.017660,0.007731,0.004150,0.010417,0.002360,0.011149,0.009196,0.002930,0.002686,0.010173,0.005208,0.004639,0.011068,0.014648,0.006429,0.005046,0.005778,0.006755,0.008464,0.004313,0.015218,0.004639,0.014811,0.012288,0.005371,0.003499,0.010742,0.009766,0.014811,0.009603,0.016276,0.009359,0.003988,0.003825,0.014648,0.008464,0.016927,0.022949,0.005778,0.003174,0.014160,0.004557,0.004557,0.000163,0.013672,0.000814,0.011149,0.004801,0.013835,0.003255,0.008138,0.006917,0.000000,0.010498,0.005371,0.009196,0.005127,0.005127,0.008708,0.009440,0.008952,0.002523,0.004639,0.010579,0.005697,0.001058,0.005534,0.003988,0.003092,0.011963,0.011068,0.012614,0.000895,0.006999,0.000326,0.003174,0.002523,0.010417,0.007650,0.002035,0.008870,0.005941,0.004069,0.010742,0.013265,0.007324,0.000570,0.012695,0.005127,0.011882,0.007161,0.015462,0.001953,0.007812,0.005371,0.011556,0.003499,0.008708
1440,0.010498,0.007487,0.003092,0.007731,0.019043,0.006185,0.005290,0.012695,0.003743,0.011149,0.011556,0.016032,0.001465,0.005941,0.004395,0.005859,0.008057,0.012451,0.009440,0.004801,0.005452,0.009766,0.010091,0.006185,0.000000,0.009115,0.002360,0.017253,0.002116,0.016520,0.018555,0.008708,0.004150,0.011149,0.002360,0.010986,0.009603,0.002930,0.002604,0.010742,0.005941,0.004150,0.010661,0.016439,0.006592,0.005534,0.006429,0.006917,0.007324,0.004232,0.015299,0.004720,0.014974,0.011637,0.004232,0.003418,0.010417,0.010417,0.013997,0.009277,0.016602,0.008545,0.003581,0.003906,0.013509,0.008952,0.017008,0.021240,0.005859,0.002767,0.014160,0.005452,0.004150,0.000081,0.013672,0.000732,0.010498,0.004720,0.013428,0.003174,0.008219,0.006673,0.000000,0.010579,0.006185,0.009277,0.005534,0.005290,0.008301,0.009521,0.008708,0.002116,0.004476,0.010579,0.005046,0.000488,0.005452,0.004232,0.002767,0.010742,0.011475,0.012207,0.000895,0.006592,0.000326,0.003337,0.002523,0.010579,0.007812,0.002116,0.009603,0.006510,0.004395,0.013916,0.011963,0.007568,0.000488,0.012858,0.005615,0.012614,0.007243,0.015706,0.001058,0.007812,0.005290,0.011068,0.003418,0.008626
1441,0.010498,0.007568,0.003092,0.008057,0.017253,0.006836,0.005941,0.012614,0.004069,0.010742,0.012044,0.015706,0.001709,0.006917,0.004476,0.005290,0.008138,0.012533,0.009440,0.004639,0.005046,0.009847,0.009684,0.006348,0.000000,0.009115,0.002360,0.017253,0.002197,0.016439,0.017090,0.008382,0.004069,0.010173,0.002279,0.011475,0.009440,0.002767,0.002604,0.010579,0.005859,0.003906,0.010254,0.018717,0.006185,0.005941,0.006592,0.007080,0.008138,0.004150,0.015625,0.004883,0.014323,0.011149,0.005046,0.003174,0.010254,0.010661,0.013590,0.009440,0.016927,0.008626,0.003743,0.003662,0.011882,0.007080,0.017008,0.022298,0.005046,0.002686,0.013753,0.006266,0.004313,0.000081,0.013835,0.000570,0.009684,0.004639,0.013346,0.003255,0.008219,0.006673,0.000081,0.010905,0.005859,0.009115,0.005778,0.005208,0.007243,0.009359,0.008870,0.003174,0.004639,0.010905,0.005208,0.000488,0.005534,0.005371,0.003499,0.010742,0.010824,0.012451,0.000570,0.006104,0.000326,0.003418,0.002441,0.010579,0.008382,0.002116,0.009847,0.005941,0.004150,0.014974,0.012777,0.007080,0.000570,0.013590,0.005778,0.012695,0.007650,0.015218,0.001302,0.007812,0.004883,0.011149,0.003337,0.008789
1442,0.010417,0.008057,0.003011,0.007975,0.017334,0.005778,0.006022,0.015218,0.004801,0.010498,0.011556,0.013753,0.001383,0.006104,0.004476,0.004801,0.008219,0.012451,0.008626,0.004476,0.005778,0.009847,0.009766,0.006917,0.000163,0.009115,0.001465,0.017253,0.002116,0.016113,0.018555,0.008464,0.004069,0.012207,0.002116,0.011637,0.010417,0.002686,0.002686,0.008545,0.007487,0.003337,0.011475,0.018555,0.005697,0.005208,0.006673,0.007324,0.005778,0.004232,0.015544,0.004883,0.015055,0.011637,0.005127,0.003092,0.010498,0.011637,0.013428,0.009196,0.017171,0.009684,0.003743,0.003825,0.010742,0.006510,0.017008,0.023763,0.005859,0.003499,0.015951,0.006104,0.004639,0.000244,0.013753,0.000570,0.009359,0.004801,0.014730,0.003255,0.008138,0.006592,0.000000,0.010742,0.005290,0.009359,0.006185,0.005127,0.005615,0.009115,0.008952,0.003988,0.004639,0.010905,0.004639,0.000326,0.005046,0.005046,0.003174,0.011393,0.010091,0.010661,0.000814,0.006917,0.000488,0.003255,0.001383,0.010579,0.007650,0.002197,0.009033,0.004964,0.004313,0.015706,0.012207,0.006266,0.000407,0.013102,0.005778,0.013753,0.007487,0.014974,0.001221,0.007812,0.005127,0.011312,0.003499,0.008789
1443,0.010498,0.008626,0.002930,0.007568,0.016113,0.007080,0.005534,0.015706,0.004150,0.010010,0.010905,0.013835,0.001953,0.007243,0.004395,0.004883,0.008219,0.012451,0.008219,0.004883,0.005046,0.009847,0.008382,0.007487,0.000163,0.008952,0.002848,0.017253,0.002116,0.017008,0.017008,0.007812,0.004069,0.012288,0.002116,0.011475,0.009359,0.002116,0.002604,0.009684,0.008545,0.003825,0.010417,0.019368,0.006104,0.005371,0.006917,0.006917,0.006022,0.004313,0.015788,0.004639,0.016602,0.011963,0.006429,0.003174,0.010579,0.010905,0.013509,0.009521,0.016846,0.009521,0.003825,0.003743,0.011719,0.006673,0.016927,0.023763,0.005127,0.003337,0.015299,0.006348,0.004557,0.000326,0.013753,0.000407,0.009603,0.004801,0.014648,0.003174,0.008138,0.006104,0.000081,0.010824,0.005534,0.010335,0.005778,0.005208,0.005371,0.009440,0.008952,0.002930,0.004639,0.010742,0.004476,0.000244,0.004720,0.005127,0.003581,0.010579,0.008545,0.010579,0.000651,0.006592,0.000326,0.003011,0.001709,0.010417,0.007324,0.002035,0.009684,0.004557,0.003988,0.015869,0.012126,0.007406,0.000570,0.013265,0.005615,0.014079,0.006836,0.015462,0.000977,0.007731,0.005127,0.011475,0.004069,0.009033
1444,0.010417,0.008545,0.002930,0.007324,0.016520,0.006592,0.005452,0.013835,0.004313,0.010335,0.011963,0.013997,0.003418,0.007487,0.004313,0.005290,0.008301,0.012533,0.008870,0.005941,0.004476,0.009847,0.008057,0.006185,0.000163,0.008952,0.003499,0.017253,0.002197,0.016439,0.018148,0.007568,0.004069,0.011719,0.001709,0.011637,0.009521,0.002360,0.002767,0.009115,0.007243,0.003662,0.010986,0.018962,0.006185,0.005208,0.007080,0.007080,0.006999,0.004232,0.016113,0.004476,0.017008,0.011230,0.005371,0.003337,0.010824,0.010254,0.014567,0.009521,0.017822,0.008952,0.003825,0.003581,0.011475,0.007080,0.017008,0.023275,0.005127,0.003174,0.015869,0.005697,0.004476,0.000244,0.013672,0.000977,0.011068,0.004883,0.013672,0.002930,0.008138,0.005859,0.000081,0.011149,0.005127,0.010010,0.005534,0.004801,0.004557,0.009684,0.008708,0.003255,0.004476,0.010986,0.003255,0.000407,0.004395,0.004720,0.004069,0.010173,0.008789,0.010579,0.000488,0.006429,0.000488,0.003255,0.002604,0.010661,0.008219,0.002116,0.009196,0.005697,0.004232,0.014811,0.012288,0.007812,0.000326,0.012939,0.006104,0.013102,0.007243,0.015381,0.001546,0.007812,0.004883,0.011882,0.003418,0.009115
1445,0.010498,0.008219,0.003011,0.007080,0.015788,0.006348,0.005127,0.012695,0.005127,0.008626,0.012533,0.013102,0.003092,0.007812,0.004395,0.005208,0.008382,0.012614,0.009684,0.006755,0.004150,0.009847,0.008870,0.006592,0.000244,0.009033,0.002686,0.017253,0.002116,0.016276,0.016927,0.007568,0.004232,0.011556,0.001790,0.011719,0.009359,0.002686,0.003011,0.009684,0.007650,0.003825,0.010417,0.020020,0.006348,0.005046,0.007324,0.007324,0.006348,0.004150,0.016032,0.004557,0.016846,0.010905,0.004720,0.003337,0.010742,0.010335,0.015381,0.010417,0.015706,0.008057,0.003418,0.003743,0.010579,0.006592,0.016927,0.023356,0.004720,0.003255,0.015869,0.007243,0.004639,0.000163,0.013672,0.000570,0.011149,0.004720,0.013509,0.002930,0.008057,0.006022,0.000000,0.011149,0.004395,0.010498,0.005778,0.004639,0.003906,0.009359,0.008789,0.004639,0.004639,0.011068,0.003255,0.000977,0.003988,0.004557,0.004964,0.011637,0.009033,0.012207,0.000407,0.006185,0.000244,0.003011,0.002930,0.010661,0.008057,0.002116,0.009033,0.005452,0.004476,0.014323,0.013835,0.007161,0.000244,0.013346,0.005615,0.012695,0.007487,0.015544,0.001139,0.007812,0.005208,0.011963,0.004150,0.009115
1446,0.010498,0.008301,0.002848,0.006266,0.014567,0.005859,0.005371,0.011963,0.005208,0.008138,0.011963,0.012126,0.002197,0.005859,0.004395,0.004964,0.008138,0.012533,0.010417,0.006348,0.003825,0.009847,0.009033,0.006755,0.000326,0.009033,0.002523,0.017253,0.002116,0.015625,0.018962,0.007975,0.004232,0.011068,0.002197,0.011800,0.009766,0.002767,0.002767,0.009440,0.007894,0.003825,0.010661,0.021240,0.006022,0.004232,0.007243,0.006917,0.005778,0.004313,0.016113,0.004801,0.016357,0.011800,0.005452,0.003418,0.010579,0.009521,0.016520,0.010905,0.017090,0.009033,0.003092,0.003662,0.011475,0.006917,0.017008,0.024902,0.004964,0.003011,0.016927,0.007894,0.005046,0.000244,0.013509,0.000570,0.011475,0.004801,0.013265,0.002930,0.008057,0.006022,0.000000,0.010824,0.004069,0.010824,0.005778,0.004557,0.003825,0.009277,0.008952,0.005127,0.004639,0.010986,0.003662,0.000570,0.004476,0.004639,0.005778,0.012044,0.009196,0.011637,0.000570,0.005941,0.000326,0.002848,0.002441,0.009847,0.008301,0.002035,0.009440,0.004883,0.004639,0.013590,0.013590,0.006510,0.000244,0.012288,0.006104,0.013590,0.007161,0.015951,0.001139,0.007812,0.005208,0.011719,0.003174,0.009033
1447,0.010579,0.009277,0.002848,0.006999,0.013672,0.005859,0.006022,0.012695,0.004069,0.007894,0.011393,0.011719,0.001872,0.006266,0.004557,0.005127,0.007975,0.012533,0.009684,0.006429,0.003499,0.009847,0.009033,0.006429,0.000244,0.008952,0.003174,0.017253,0.002116,0.016032,0.017904,0.007894,0.004150,0.011800,0.002116,0.011800,0.009277,0.002848,0.002523,0.008382,0.006673,0.003174,0.010579,0.022624,0.006917,0.003988,0.007243,0.006429,0.008219,0.004313,0.016683,0.005208,0.017415,0.012695,0.005046,0.003499,0.010824,0.008545,0.016439,0.011149,0.018229,0.008545,0.003743,0.003499,0.012533,0.008870,0.016927,0.026123,0.004395,0.003092,0.017415,0.006185,0.004557,0.000732,0.013753,0.000732,0.011068,0.004801,0.012451,0.003092,0.008138,0.005941,0.000000,0.011637,0.003499,0.010091,0.005778,0.004801,0.003418,0.009359,0.009033,0.003825,0.004557,0.010986,0.003174,0.000651,0.004883,0.004313,0.006592,0.009766,0.009684,0.012288,0.000407,0.005859,0.000651,0.003174,0.002360,0.010173,0.007812,0.001953,0.009603,0.004720,0.004313,0.011963,0.012614,0.007243,0.000326,0.011637,0.005615,0.013509,0.006836,0.016113,0.001465,0.007812,0.005208,0.011963,0.004150,0.008952
1448,0.010417,0.007731,0.003011,0.007080,0.015299,0.006510,0.005534,0.013184,0.003255,0.007731,0.011637,0.013509,0.001953,0.004964,0.004476,0.005697,0.007975,0.012614,0.010254,0.006592,0.004150,0.009847,0.010417,0.006022,0.000407,0.008952,0.002848,0.017253,0.002116,0.015218,0.019043,0.007894,0.004150,0.011963,0.002116,0.011800,0.009603,0.003255,0.002767,0.008545,0.006510,0.003743,0.009440,0.021159,0.006510,0.003662,0.006999,0.007243,0.008952,0.004232,0.016683,0.004964,0.017985,0.011475,0.003255,0.003581,0.010579,0.010173,0.015137,0.010173,0.016764,0.008789,0.003743,0.003337,0.012533,0.009277,0.017008,0.025553,0.004150,0.003092,0.015869,0.005452,0.004395,0.000895,0.013509,0.000977,0.010905,0.004720,0.012207,0.003337,0.008219,0.006185,0.000000,0.012288,0.004069,0.009928,0.005371,0.004883,0.003825,0.009440,0.009115,0.004069,0.004395,0.011068,0.003662,0.001139,0.004883,0.004150,0.005615,0.010905,0.010579,0.011719,0.000326,0.005697,0.000326,0.003011,0.003011,0.010579,0.007406,0.002116,0.009766,0.005208,0.004395,0.012288,0.012533,0.007568,0.000326,0.012288,0.005127,0.012695,0.007161,0.016439,0.001709,0.007812,0.005452,0.011719,0.003825,0.008952
